"dragforce:0","dragforce:1","dragforce:2","f:0","f:1","f:2","v:0","v:1","v:2","c_peng","type","id","c_keng","Points:0","Points:1","Points:2"
-1.2627e-05,3.8844e-07,-6.9079e-06,0.0001809,0.00020616,-1.6336e-06,-1.721e-07,1.0794e-05,5.7496e-09,0,1,1293,4.0359e-11,190.06,149.8,0.53972
-1.2623e-05,3.8833e-07,-6.9059e-06,0.00018099,0.00020601,-1.6499e-06,-1.7985e-07,1.0794e-05,5.2315e-09,0,1,1371,4.0355e-11,191.13,149.95,0.53972
-1.0404e-05,3.2006e-07,-5.6919e-06,0.00022679,0.004096,-1.6207e-06,-8.1617e-06,-9.2063e-06,8.4477e-08,0,1,1781,5.2419e-11,192.15,148.17,0.53972
-2.1807e-05,6.7085e-07,-1.193e-05,-0.0010228,-0.0034651,8.5017e-06,3.802e-06,5.8853e-05,-2.435e-08,0,1,2396,1.2044e-09,191.93,149.22,0.53972
-6.8016e-06,2.0924e-07,-3.7211e-06,-0.00010074,-0.0061719,1.8122e-07,1.0607e-05,0.00069794,-5.4651e-09,0,1,1076,1.6872e-07,193.55,148.3,0.53972
-1.2772e-05,3.9291e-07,-6.9874e-06,-1.032e-05,-0.0044573,-1.211e-06,1.0446e-06,6.8951e-05,1.1803e-08,0,1,1317,1.6467e-09,194.68,149.97,0.53972
0.00065478,-0.00072791,0.0006213,0.0013367,0.0044873,-1.4713e-06,-6.2883e-07,4.9339e-05,1.7128e-08,0,1,2332,8.4311e-10,155.59,151.96,0.53972
0.00065644,-0.00073255,0.00061917,0.00023622,0.0054229,-3.3825e-07,0.00022848,-0.0033425,1.5378e-08,0,1,147,3.8869e-06,158.15,151.8,0.53972
0.00010646,-0.00075916,0.0007809,0.00039157,-0.00083585,1.2654e-07,6.1148e-06,-2.8615e-06,-1.1923e-08,0,1,2433,1.5783e-11,162.53,152.16,0.53972
0.00010648,-0.00075917,0.00078094,1.3617e-05,0.00039878,3.6902e-07,-4.058e-06,-7.1907e-07,-2.0382e-09,0,1,148,5.8813e-12,163.63,150.81,0.53972
-0.00046754,-0.00059731,-0.00028063,0.00061616,0.00018607,2.1313e-07,1.6205e-05,-8.9913e-05,-3.2956e-08,0,1,149,2.8904e-09,166.69,151.09,0.53972
-0.00046794,-0.00059736,-0.0002825,-0.0041395,-0.0011085,5.6322e-06,-1.9024e-05,-9.1725e-06,6.7262e-09,0,1,283,1.5446e-10,167.27,152.07,0.53972
-0.00012956,-0.00036574,-0.00092512,0.0002583,-0.00090888,-3.2566e-08,1.3915e-06,-1.297e-05,-8.4479e-09,0,1,415,5.8923e-11,172.82,150.5,0.53972
0.00079573,-0.00026654,-0.00020036,-0.00042133,-0.0053391,1.0973e-06,-5.1226e-06,8.9038e-06,3.9493e-08,0,1,284,3.654e-11,179.15,150.26,0.53972
0.00079536,-0.00026652,-0.00020159,-0.0026314,0.0029504,5.389e-06,-2.0012e-05,8.2109e-06,8.6182e-08,0,1,1065,1.6202e-10,179.88,151.21,0.53972
-4.0499e-06,-2.3583e-07,-5.1477e-06,0.00016874,-0.005608,7.0574e-07,3.4627e-06,-3.35e-05,-7.5167e-09,0,1,1055,3.9277e-10,180.46,150.09,0.53972
0.00045677,2.6599e-05,0.00058058,0.0059187,-0.0028432,3.6035e-08,-0.0038868,0.0020423,-1.593e-07,0,1,802,6.6757e-06,181.34,150.72,0.53972
0.00093634,5.4525e-05,0.0011902,0.0058561,0.003773,1.3705e-05,-0.007446,-0.005628,-1.1052e-07,0,1,2090,3.0167e-05,182.3,150.23,0.53972
0.0028653,0.00016685,0.003642,0.0089859,-0.00048045,9.2199e-06,-0.024012,0.0025396,-2.7046e-07,0,1,782,0.0002019,182.43,151.33,0.53972
0.00085851,4.9993e-05,0.0010912,0.003004,0.0064236,4.9045e-06,-0.0067114,-0.0077142,-2.1983e-07,0,1,813,3.6204e-05,183.38,150.18,0.53972
8.1652e-06,4.7548e-07,1.0378e-05,0.0043989,0.00028987,-8.4195e-06,-6.9664e-05,-4.5965e-06,1.1236e-07,0,1,952,1.6879e-09,183.85,151.41,0.53972
0.00014335,8.3477e-06,0.00018221,0.0012912,-0.0060559,9.6349e-07,-0.0017567,0.0092815,-2.8163e-08,0,1,291,3.0899e-05,184.72,150.78,0.53972
-0.0035323,-0.00020569,-0.0044898,-0.0066738,-0.0055453,-7.2496e-06,0.02676,0.045484,2.1193e-07,0,1,2343,0.00096435,184.99,152.08,0.53972
-2.5895e-05,-7.5219e-07,-2.1661e-05,-0.0036817,-0.00035555,2.2088e-05,7.157e-05,7.328e-06,-4.3385e-07,0,1,157,1.7924e-09,185.79,151.31,0.53972
-3.5445e-06,-1.0296e-07,-2.965e-06,0.0036571,-0.00030103,-1.5565e-05,5.8386e-05,-3.6588e-06,-3.4065e-07,0,1,803,1.1851e-09,186.15,150.29,0.53972
-0.00017773,-5.1628e-06,-0.00014868,-0.00075659,-0.0061515,-1.2048e-06,0.00058027,0.006162,3.5003e-08,0,1,1664,1.3265e-05,186.63,152.02,0.53972
8.1088e-06,2.3555e-07,6.7832e-06,0.0033968,-0.0014058,-1.8431e-05,-3.1957e-05,2.0911e-05,1.9247e-07,0,1,1388,5.0506e-10,187.65,151.65,0.53972
-2.1009e-05,-6.1026e-07,-1.7574e-05,-0.0044317,-0.0038955,2.2043e-05,1.9012e-05,1.7859e-05,-1.2787e-07,0,1,1068,2.3561e-10,188.82,150.5,0.53972
-5.6989e-06,-1.6554e-07,-4.7672e-06,0.00014259,-0.0036265,-1.2133e-07,3.714e-06,-8.0617e-05,-8.0324e-09,0,1,683,2.2553e-09,187.17,150.67,0.53972
-6.3665e-06,-1.8494e-07,-5.3257e-06,0.00069731,-0.0042847,-2.0671e-06,1.8583e-05,-5.7623e-05,-9.9615e-08,0,1,1724,1.2694e-09,189.37,151.74,0.53972
-1.2926e-05,-1.3669e-07,-7.1257e-06,0.00014433,-0.003462,-1.0342e-06,1.5595e-07,-7.9579e-05,8.0765e-09,0,1,1750,2.1929e-09,190.03,150.89,0.53972
-1.2585e-05,-1.3309e-07,-6.9378e-06,0.00018129,0.00020577,-1.6297e-06,-1.9748e-07,1.0793e-05,2.3072e-09,0,1,583,4.0351e-11,191.34,151.01,0.53972
0.00082779,8.7537e-06,0.00045633,0.00046722,-0.006702,7.1714e-07,-0.0015374,0.012603,-2.1068e-08,0,1,173,5.5823e-05,192.67,152.11,0.53972
0.00017038,1.8017e-06,9.3922e-05,0.00029848,-0.0061692,1.1871e-07,-0.00062254,0.02999,-3.5138e-09,0,1,1593,0.00031159,194.8,151.4,0.53972
0.00065474,-0.00072789,0.00062205,0.0019238,0.00075326,-2.0037e-06,-3.7195e-05,-1.0888e-05,4.8601e-08,0,1,2348,5.2012e-10,155.62,153.89,0.53972
0.00066327,-0.00071659,0.00039942,-0.003327,-0.0054237,-5.4402e-06,0.0082894,0.0097781,2.2698e-08,0,1,1667,5.6903e-05,158.53,152.88,0.53972
0.00010648,-0.00075918,0.00078089,-4.8801e-05,0.00065711,4.3407e-07,-2.7204e-06,-6.1008e-06,-3.4245e-09,0,1,48,1.5451e-11,160.02,153.72,0.53972
-0.00046744,-0.0005973,-0.00028,0.0014661,0.0025575,-1.0181e-06,4.0788e-06,4.796e-05,-2.8888e-08,0,1,1684,8.0227e-10,168.39,153.2,0.53972
-0.00012956,-0.00036574,-0.00092513,0.00021341,-0.0007259,2.4941e-08,7.0208e-07,-8.994e-06,-7.4684e-09,0,1,49,2.8182e-11,171.12,153.71,0.53972
-0.00012956,-0.00036574,-0.00092513,0.00021378,-0.00089194,4.1168e-08,2.867e-07,-7.0694e-06,-6.7949e-09,0,1,2485,1.7334e-11,173.77,152.28,0.53972
-0.00013,-0.00036578,-0.00092676,-0.0014578,0.00022507,3.3051e-06,2.9637e-06,-6.99e-06,-1.429e-08,0,1,290,1.9961e-11,174.54,154.18,0.53972
0.00079601,-0.00026652,-0.00019959,0.0001115,-0.0022031,-8.1523e-07,-5.9859e-06,6.3765e-05,3.2247e-08,0,1,1069,1.4204e-09,175.6,153.73,0.53972
0.00079609,-0.00026646,-0.00019963,-8.4803e-06,0.00051574,-9.0179e-07,4.7967e-06,-9.2048e-05,2.7778e-08,0,1,783,2.942e-09,179.34,153.75,0.53972
-2.7251e-06,-1.5869e-07,-3.4638e-06,0.00016265,-0.0016527,-7.343e-07,-7.7143e-06,-6.9328e-05,5.6888e-08,0,1,538,1.685e-09,180.31,153.07,0.53972
8.2149e-05,4.7837e-06,0.00010442,0.0014873,-0.0060055,1.1712e-06,-0.00093421,0.0039961,-3.4229e-08,0,1,1944,5.8318e-06,182.23,152.4,0.53972
0.0010601,6.1734e-05,0.0013475,0.0068222,-0.0021336,6.8873e-06,-0.0089998,0.003429,-2.0183e-07,0,1,152,3.212e-05,181.53,153.25,0.53972
0.00079052,4.6034e-05,0.0010048,0.0027954,-0.0057869,2.526e-06,-0.0079542,0.023141,-7.3892e-08,0,1,808,0.00020735,180.91,154.21,0.53972
0.0018816,0.00010957,0.0023917,0.0038033,-0.005744,3.554e-06,-0.019106,0.058196,-1.0407e-07,0,1,684,0.0012992,182.6,153.57,0.53972
0.0026648,0.00015518,0.0033872,0.0053917,-0.0053638,5.2202e-06,-0.025215,0.051035,-1.529e-07,0,1,430,0.0011221,183.38,152.79,0.53972
0.0003644,2.122e-05,0.00046318,0.0016977,-0.0060035,1.38e-06,-0.0041513,0.018758,-4.0427e-08,0,1,2069,0.00012782,184.33,153.32,0.53972
-0.00055092,-1.6003e-05,-0.00046086,-0.00070779,-0.0061891,-1.6104e-06,0.0011364,0.044723,7.3611e-08,0,1,164,0.00069307,185.38,153.08,0.53972
-0.0015682,-4.5553e-05,-0.0013118,-0.0099975,-0.0035379,-5.0542e-05,0.0063301,0.016108,1.3391e-06,0,1,1303,0.00010372,186.44,153.32,0.53972
0.00046691,1.3563e-05,0.00039058,0.0012186,-0.0061114,1.2623e-06,-0.0027598,0.022488,-3.6782e-08,0,1,54,0.00017776,185.93,154.28,0.53972
-0.00033052,-9.6009e-06,-0.00027648,-0.0057213,0.0030004,-7.108e-06,0.0014,-0.00078191,2.0796e-07,0,1,1262,8.9044e-07,188.43,152.48,0.53972
-0.00022373,-6.4988e-06,-0.00018715,0.00014207,-0.00015774,3.7743e-05,0.001064,-0.00038654,-1.0092e-06,0,1,1767,4.4377e-07,187.45,152.94,0.53972
-0.0020434,-5.9357e-05,-0.0017094,-0.0039824,-0.0059287,-5.3205e-06,0.0083548,0.025291,1.5485e-07,0,1,852,0.00024566,187.06,154.21,0.53972
-4.9644e-05,-1.4421e-06,-4.1528e-05,-0.0057145,0.0024511,-7.139e-06,0.00011757,-5.1126e-05,2.0838e-07,0,1,2108,5.692e-09,188.07,153.84,0.53972
-8.0421e-06,-2.3361e-07,-6.7273e-06,-0.00053523,-0.0054021,3.6678e-06,2.2563e-06,4.6021e-05,-2.26e-08,0,1,2498,7.3517e-10,189.1,153.49,0.53972
0.00015681,1.6582e-06,8.6445e-05,0.00028708,-0.0061694,1.3563e-07,-0.00056677,0.02685,-3.9999e-09,0,1,1907,0.00024975,191.12,153.32,0.53972
0.00059029,6.2422e-06,0.0003254,0.00071769,-0.0061637,1.2524e-07,-0.0020551,0.099526,-3.7217e-09,0,1,973,0.0034315,192.22,153.96,0.53972
-0.00058853,-6.2235e-06,-0.00032443,-0.00015317,-0.0055583,-5.7248e-07,0.00087476,0.0079848,1.6928e-08,0,1,1212,2.2343e-05,193.63,152.61,0.53972
0.00047037,-0.0006484,-0.00023004,0.0034355,-0.0019592,-8.0977e-07,-2.3985e-05,1.6262e-05,1.0872e-08,0,1,1572,2.9079e-10,150.7,154.91,0.53972
0.00028796,-0.00057266,-0.00058386,0.0039604,-0.001593,3.2701e-07,4.1173e-06,1.355e-06,-1.9242e-08,0,1,729,6.5063e-12,151.85,155.5,0.53972
0.00047048,-0.00064844,-0.00023047,0.00014362,0.00054199,-5.509e-08,-7.8886e-06,-9.5486e-06,6.0413e-09,0,1,50,5.3122e-11,153.41,154.47,0.53972
0.00028802,-0.00057265,-0.00058411,-0.00046727,0.0016556,2.4968e-07,-2.2394e-05,5.844e-05,-3.7379e-08,0,1,1447,1.3563e-09,154.93,155.79,0.53972
9.7909e-05,-0.00090566,0.00021622,0.00059762,-0.00076514,2.1633e-07,-3.0996e-06,3.7795e-06,-7.5101e-09,0,1,289,8.2735e-12,160.95,155.96,0.53972
-0.00025115,-0.00073598,-0.00036386,-0.0032114,0.00043421,4.1225e-06,-5.6177e-05,-5.6058e-06,6.8274e-08,0,1,1270,1.1037e-09,165.82,156.48,0.53972
-0.00046755,-0.00059731,-0.00028047,5.8561e-05,0.00026494,6.7911e-07,-1.06e-05,5.3816e-05,-9.4718e-09,0,1,2285,1.0418e-09,169.05,154.96,0.53972
-0.00025115,-0.00073599,-0.00036382,-0.00089697,0.0018262,1.0654e-06,-2.0954e-05,4.7398e-05,-1.7606e-08,0,1,1430,9.2999e-10,168.29,156.52,0.53972
3.5863e-05,-0.00044222,-0.00070435,0.0012995,-0.0027895,-7.8578e-07,-3.5733e-06,2.6732e-05,-1.6696e-08,0,1,425,2.5187e-10,173.68,156.5,0.53972
3.572e-05,-0.00044222,-0.00070495,0.00070634,-0.0025222,3.5177e-07,1.7968e-05,-4.6716e-05,-2.1794e-08,0,1,2198,8.6752e-10,174.79,156.26,0.53972
0.0006577,-0.0003219,-0.00011384,0.0017035,0.0045984,-8.3049e-06,1.1704e-05,1.5595e-05,-3.289e-08,0,1,2446,1.3165e-10,178.28,155.23,0.53972
0.00065548,-0.00032261,-0.0001189,-0.0001274,-0.0034615,2.2803e-06,7.7738e-07,7.4999e-05,-4.4572e-08,0,1,2184,1.948e-09,178.94,156.09,0.53972
0.00079575,-0.00026654,-0.00020029,-0.00018435,-0.0014478,2.9383e-08,-1.4693e-06,8.8499e-05,1.2566e-08,0,1,563,2.7129e-09,179.39,154.84,0.53972
-4.1547e-06,-1.069e-06,-5.2221e-06,0.00049422,-0.00036479,-1.0977e-06,1.3885e-05,-1.2975e-06,-6.4527e-08,0,1,944,6.7342e-11,180.02,156.17,0.53972
0.0019691,0.00011467,0.0025029,0.0038674,-0.0057459,3.6183e-06,-0.020053,0.061913,-1.0596e-07,0,1,555,0.0014666,182.37,154.63,0.53972
0.00095314,5.5504e-05,0.0012115,0.0016825,-0.0066505,1.9406e-06,-0.0091721,0.020425,-4.3209e-08,0,1,59,0.00017359,184.12,154.38,0.53972
-0.00012847,-3.3055e-05,-0.00016147,0.0010741,-0.0060884,-5.0906e-07,-0.003488,0.017563,1.4872e-08,0,1,909,0.00011103,183.34,155.13,0.53972
-0.00048338,-1.4041e-05,-0.00040435,-0.0035997,-0.0026738,-5.4027e-06,0.002046,0.0015576,1.4102e-07,0,1,2217,2.2896e-06,185.05,154.93,0.53972
-1.7371e-05,-1.6361e-06,-1.4111e-05,0.00055735,-0.0061477,1.6657e-07,-0.0068541,0.073298,-4.8308e-09,0,1,1688,0.0018767,189.11,156.41,0.53972
0.00029087,3.0759e-06,0.00016034,0.00041952,-0.0061676,1.3255e-07,-0.0010257,0.049196,-3.9177e-09,0,1,1416,0.00083844,190.12,154.43,0.53972
0.00016209,1.7141e-06,8.9356e-05,0.00029199,-0.0061693,1.3329e-07,-0.00058603,0.027841,-3.933e-09,0,1,951,0.00026852,191.2,154.41,0.53972
-6.7591e-05,-5.0995e-06,-3.709e-05,0.00037656,-0.0061621,1.4248e-07,-0.0018314,0.025388,-4.0213e-09,0,1,709,0.00022435,190.07,155.53,0.53972
-0.00013765,-1.0385e-05,-7.5533e-05,0.00029434,-0.0061685,1.0502e-07,-0.002592,0.03695,-2.9571e-09,0,1,55,0.0004751,191.19,155.56,0.53972
-0.00092016,-6.9423e-05,-0.00050493,-0.00058733,-0.0062358,-1.5722e-06,-0.0036283,0.067223,4.5348e-08,0,1,1289,0.0015694,192.24,155.07,0.53972
-0.00034273,-2.5858e-05,-0.00018807,8.7842e-05,-0.0061846,4.0055e-07,-0.0066065,0.094498,-1.1517e-08,0,1,1715,0.0031074,192.47,156.45,0.53972
0.00025331,2.6786e-06,0.00013964,0.00038216,-0.0061681,1.3204e-07,-0.00089771,0.042993,-3.9006e-09,0,1,1726,0.00064033,193.67,154.42,0.53972
0.00028796,-0.00057267,-0.00058401,0.0034596,-0.0022101,6.671e-07,-1.6661e-05,1.3226e-05,-1.9133e-08,0,1,293,1.5669e-10,150.45,157.93,0.53972
0.00028814,-0.00057267,-0.0005853,-0.003807,-0.002323,2.5336e-06,2.2813e-05,4.9277e-05,-4.5965e-08,0,1,2156,1.0211e-09,152.51,157.66,0.53972
0.00044587,-0.00076403,4.7639e-05,-6.367e-06,0.00031746,-8.8265e-07,9.9773e-07,4.8864e-07,2.5274e-08,0,1,2235,4.2761e-13,158.22,157.26,0.53972
9.7981e-05,-0.00090569,0.00021564,-0.0013572,0.0024841,8.8951e-07,3.917e-05,-5.9402e-05,-2.4339e-08,0,1,2196,1.7532e-09,160.45,157.4,0.53972
9.7891e-05,-0.00090567,0.00021598,-0.00070206,0.00076733,7.8099e-07,-1.4296e-05,2.7728e-05,-6.2652e-09,0,1,2209,3.3702e-10,160.57,158.52,0.53972
9.7943e-05,-0.00090567,0.00021594,-0.00031591,0.00072711,5.3912e-07,1.7112e-05,-2.715e-05,-1.5262e-08,0,1,53,3.5666e-10,162.66,158.65,0.53972
9.7737e-05,-0.0009058,0.00021437,-0.0018135,0.00065851,2.246e-06,4.8271e-05,1.5953e-05,-6.4897e-08,0,1,1908,8.9499e-10,164.23,158.4,0.53972
-0.00025102,-0.00073597,-0.00036313,0.002416,-0.0030192,-7.2158e-07,-7.3113e-06,2.7618e-05,-2.6127e-08,0,1,1034,2.8264e-10,165.37,158.43,0.53972
-0.00025106,-0.00073595,-0.00036342,-0.0005009,0.001783,4.9729e-07,-2.3071e-05,3.9021e-05,-9.0292e-09,0,1,2379,7.1159e-10,169.3,157.38,0.53972
0.00065465,-0.00032276,-0.00012116,-0.00104,-0.00026508,3.675e-06,3.2443e-05,6.6337e-05,-1.4633e-07,0,1,676,1.8883e-09,175.55,157.99,0.53972
0.0006583,-0.00032181,-0.00011218,0.0010207,0.00037965,-5.1933e-06,-4.1507e-05,-2.8997e-06,1.6146e-07,0,1,1439,5.9951e-10,177.09,157.61,0.53972
0.00065519,-0.00032249,-0.00012024,-0.0027843,0.0036021,5.3372e-06,2.5067e-05,-4.0757e-05,-4.0059e-08,0,1,429,7.9281e-10,176.45,158.6,0.53972
0.00065744,-0.00032204,-0.00011424,-0.0010863,0.0012604,1.2093e-07,-6.0652e-05,4.8971e-05,1.8527e-07,0,1,679,2.1043e-09,178.67,157.13,0.53972
0.00065784,-0.00032194,-0.00011326,0.0015605,-0.00029089,-5.6522e-06,-2.0429e-05,1.0033e-05,7.9946e-08,0,1,58,1.7937e-10,178.36,158.17,0.53972
0.0006563,-0.00032226,-0.00011731,-0.0001866,0.0015453,-1.0389e-06,1.9799e-05,-2.0536e-05,-4.2206e-08,0,1,688,2.8178e-10,179.39,158.5,0.53972
0.00065526,-0.00032262,-0.0001196,-0.00062676,-0.0002957,2.0828e-06,1.6498e-05,7.0588e-05,-9.4715e-08,0,1,1178,1.8197e-09,179.86,157.25,0.53972
-4.5082e-06,-1.16e-06,-5.6665e-06,-0.00018756,0.0015455,-1.1107e-07,1.9741e-05,-2.0592e-05,-6.2244e-08,0,1,682,2.8178e-10,180.46,158.35,0.53972
-0.010305,-0.00097058,-0.0083709,-0.016113,-0.0031807,-2.0896e-05,0.042629,0.016221,6.0891e-07,0,1,1496,0.00072038,185.17,157.78,0.53972
-0.00012929,-9.7543e-06,-7.0945e-05,0.0002997,-0.006168,4.3345e-08,-0.0021947,0.031505,-1.1778e-09,0,1,1324,0.00034538,190.38,156.62,0.53972
-0.00084538,-6.3782e-05,-0.0004639,-0.00060409,-0.0062342,-1.4233e-06,-0.0014233,0.036397,1.7049e-07,0,1,2229,0.00045943,190.41,157.74,0.53972
0.0009054,8.5276e-05,0.00073548,0.0022015,-0.0059462,1.8259e-06,-0.0069504,0.032345,-1.2379e-07,0,1,2025,0.000379,189.73,158.58,0.53972
-0.00031159,-2.3509e-05,-0.00017098,0.00011914,-0.0061822,3.5816e-07,-0.0060115,0.085952,-1.0289e-08,0,1,1160,0.0025708,191.84,157.39,0.53972
9.0352e-06,-0.00011762,-0.00069555,0.0015505,-0.0004718,-1.2957e-07,6.3357e-05,-1.2838e-05,-4.1877e-09,0,1,1896,1.4471e-09,151.04,160.18,0.53972
5.2644e-05,-0.00072613,-0.00040107,-8.7462e-06,0.00014329,2.0569e-07,-4.5272e-06,-4.2223e-07,-1.2293e-09,0,1,1434,7.1588e-12,162.6,160.23,0.53972
5.264e-05,-0.00072611,-0.00040095,0.0035195,0.0017081,-3.5347e-06,5.0085e-05,4.2952e-05,-1.016e-07,0,1,595,1.5075e-09,163.88,160.3,0.53972
3.5958e-05,-0.00044215,-0.0007041,0.00062508,-0.00057154,-7.4887e-07,-5.9657e-06,1.1065e-05,-3.5e-10,0,1,1994,5.4721e-11,171.83,159.42,0.53972
0.00032024,-0.00030146,-0.00039453,0.0006284,-0.00085106,6.1894e-08,8.3979e-06,-9.8892e-06,-1.7202e-08,0,1,1071,5.8287e-11,174.02,160.45,0.53972
0.00065422,-0.00032279,-0.00012247,-0.0042653,0.00075027,1.1212e-05,8.729e-06,-8.9883e-06,-1.064e-08,0,1,296,5.4362e-11,176.51,159.7,0.53972
0.00065784,-0.00032194,-0.00011326,0.0015605,-0.0002909,-5.6522e-06,-2.0429e-05,1.0033e-05,7.9947e-08,0,1,1281,1.7938e-10,177.61,158.95,0.53972
0.00072871,-0.00011645,-0.00021749,0.0022175,0.00065765,-6.6897e-06,4.3309e-05,1.1765e-05,-1.6926e-07,0,1,1599,6.9744e-10,177.59,160.08,0.53972
0.0007306,-0.00011576,-0.00021359,-0.00028876,0.00015033,-1.4067e-06,-5.6456e-05,-7.5106e-06,2.2853e-07,0,1,1583,1.1233e-09,178.65,160.43,0.53972
0.000658,-0.00032179,-0.00011319,0.00088448,0.0022101,-5.4156e-06,-3.9611e-06,-7.8718e-05,9.1488e-08,0,1,1167,2.1512e-09,178.7,159.34,0.53972
0.00072716,-0.000117,-0.00022073,-0.0037149,0.00084309,9.7451e-06,-2.7876e-05,4.0593e-06,1.0235e-07,0,1,432,2.748e-10,179.68,160.74,0.53972
0.00065629,-0.00032227,-0.00011732,0.00072911,-0.001501,-1.4041e-06,3.731e-05,-7.7279e-05,-5.1553e-08,0,1,2075,2.5501e-09,179.75,159.66,0.53972
-3.6337e-06,-9.3497e-07,-4.5672e-06,-0.00092358,0.0039162,-3.3212e-07,1.8968e-05,-7.2708e-05,-1.1308e-09,0,1,1263,1.9552e-09,181.39,159.01,0.53972
-3.7029e-06,-9.5278e-07,-4.6543e-06,0.00046721,-0.0016721,-1.4082e-07,4.2254e-06,-1.5492e-05,-1.0972e-09,0,1,2013,8.9289e-11,184.38,159.63,0.53972
-2.9194e-05,-2.2026e-06,-1.602e-05,0.00041205,-0.0061593,-3.8834e-08,-0.00043031,0.0060044,1.1989e-09,0,1,1174,1.2549e-05,190.95,159.36,0.53972
-0.00020838,-1.5722e-05,-0.00011435,0.00022301,-0.006174,2.1187e-07,-0.0040053,0.057177,-6.0518e-09,0,1,1793,0.0011376,192.44,159.37,0.53972
-1.7016e-05,-9.0112e-06,-8.6495e-06,0.0022645,-0.0043499,2.4687e-07,2.7058e-05,-5.3501e-05,1.3672e-08,0,1,1780,1.2447e-09,193.18,160.84,0.53972
9.0132e-06,-0.00011765,-0.00069569,0.0032922,-0.0010874,9.1917e-08,4.6579e-05,-6.4571e-06,-6.9572e-09,0,1,1909,7.6574e-10,151.58,162.75,0.53972
0.00014558,-0.00044044,-0.00047382,0.0024712,-0.0012124,-6.1908e-07,4.755e-05,-2.989e-05,-5.9449e-10,0,1,61,1.0923e-09,157.78,160.95,0.53972
0.00014565,-0.00044044,-0.00047391,-0.0015175,0.0012439,-1.9052e-07,8.2508e-06,-7.0147e-06,6.1215e-09,0,1,162,4.0612e-11,157.4,162.02,0.53972
5.2835e-05,-0.00072605,-0.0004008,-0.0017611,0.0029993,-4.4895e-07,3.9531e-05,-4.9295e-05,-2.9441e-09,0,1,609,1.3826e-09,162.71,162.2,0.53972
5.2588e-05,-0.00072612,-0.0004009,-0.00038372,0.0005308,1.6289e-07,-6.3179e-05,5.7403e-05,8.3023e-09,0,1,1186,2.5232e-09,164.93,161.36,0.53972
0.00031986,-0.00030173,-0.0003956,0.00033482,-0.0015195,1.6916e-06,-2.0875e-05,5.7628e-05,-3.7644e-08,0,1,1661,1.3009e-09,170.66,161.39,0.53972
0.00032022,-0.00030146,-0.00039466,-0.0010713,0.0019042,4.7101e-07,-1.0049e-06,4.9758e-06,-1.3957e-08,0,1,2212,8.9231e-12,173.67,161.53,0.53972
0.00032025,-0.00030145,-0.00039447,-0.0004812,0.0010084,2.1086e-07,-1.3563e-05,2.5025e-05,-9.6249e-09,0,1,2165,2.8055e-10,174.76,161.26,0.53972
0.00072814,-0.00011669,-0.00021857,-0.00053788,-0.002804,3.929e-06,-1.7165e-05,-3.742e-07,6.9917e-08,0,1,690,1.0208e-10,177.01,161.04,0.53972
0.00072931,-0.00011623,-0.00021625,0.0016663,-0.0004841,-4.7671e-06,1.619e-05,-1.2944e-05,-3.598e-08,0,1,2093,1.4878e-10,176.16,161.71,0.53972
0.00072931,-0.00011623,-0.00021625,0.0016663,-0.00048412,-4.7671e-06,1.619e-05,-1.2944e-05,-3.598e-08,0,1,1689,1.4878e-10,176.51,162.74,0.53972
0.00072814,-0.00011669,-0.00021857,-0.00053786,-0.0028039,3.929e-06,-1.7165e-05,-3.7419e-07,6.9917e-08,0,1,279,1.0208e-10,177.48,162.02,0.53972
0.00072877,-0.00011643,-0.00021736,-0.00028572,0.00015165,1.4609e-07,-8.9879e-06,2.7598e-06,3.6406e-08,0,1,2298,3.0611e-11,178.42,161.48,0.53972
0.0007279,-0.00011675,-0.00021916,-0.00046943,-5.8265e-05,1.5518e-06,9.4348e-06,4.9521e-06,-3.6062e-08,0,1,1845,3.9317e-11,178.67,162.53,0.53972
0.00072775,-0.00011683,-0.00021935,-0.00021018,-0.00010323,1.0032e-06,-3.7726e-06,6.4439e-05,-6.3658e-08,0,1,1968,1.4428e-09,179.72,161.82,0.53972
-0.00033482,-0.00017731,-0.00017019,0.0025313,-0.0056454,-7.9634e-07,-0.046213,0.088167,2.3424e-08,0,1,1916,0.0034313,190.18,162.79,0.53972
-1.7882e-05,-9.4699e-06,-9.0899e-06,0.0024814,-0.0048466,7.734e-07,-1.7748e-05,3.336e-05,5.9028e-10,0,1,2420,4.9444e-10,194.5,162.13,0.53972
5.2872e-05,-0.00072588,-0.00039948,0.00047597,0.00088864,-1.3075e-06,-3.8403e-05,-1.9613e-05,5.4969e-08,0,1,2274,6.439e-10,161.97,164.37,0.53972
5.2657e-05,-0.00072619,-0.00040166,-0.00029923,-0.00020959,9.0088e-07,6.1203e-05,-5.9105e-05,-1.7969e-08,0,1,1321,2.5068e-09,163.54,164.5,0.53972
4.6562e-05,-0.00059452,-0.00045436,0.00082314,-0.00092623,2.8193e-07,-4.8759e-05,6.6852e-05,-8.8092e-09,0,1,163,2.3709e-09,165.33,164.81,0.53972
4.6904e-05,-0.00059424,-0.00045287,0.0016808,-1.4888e-05,-2.0579e-06,-2.9336e-05,1.7014e-05,1.6787e-08,0,1,172,3.9824e-10,167.04,164.9,0.53972
4.6344e-05,-0.00059458,-0.00045558,-0.0020546,0.0018308,1.9546e-06,4.6105e-05,-4.8484e-05,-3.7009e-08,0,1,841,1.5501e-09,167.94,163.92,0.53972
